Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Is Fraudulent,Account Age Days,Transaction Hour,Transaction Day,Transaction DOW,Transaction Month,Is Address Match
4812.09,PayPal,Groceries,2,40,Mobile,0,1239,5,5,Friday,7,1
2237.49,COD,Beauty,4,26,Tablet,0,246,13,18,Monday,10,0
1764.63,COD,Sports,1,32,Tablet,0,839,22,9,Monday,6,1
150.84,Debit Card,Groceries,4,24,Tablet,0,379,7,19,Monday,9,1
4217.06,PayPal,Sports,3,26,Mobile,0,1771,18,20,Thursday,5,1
3131.04,Credit Card,Groceries,2,27,Desktop,0,1469,11,25,Monday,3,1
2084.94,COD,Home,2,48,Mobile,0,1888,23,2,Monday,2,1
1231.44,COD,Beauty,4,44,Tablet,0,749,9,27,Friday,6,1
3726.96,COD,Electronics,1,35,Mobile,0,1171,3,28,Sunday,7,1
4727.65,PayPal,Beauty,3,46,Mobile,0,723,22,14,Wednesday,8,1
1907.14,COD,Home,2,52,Mobile,0,805,8,17,Monday,11,1
678.71,COD,Home,3,23,Desktop,0,1099,6,28,Tuesday,12,1
550.43,Credit Card,Sports,4,32,Desktop,0,1876,4,4,Sunday,5,0
36.78,Debit Card,Groceries,4,28,Desktop,0,1744,9,29,Sunday,1,1
3721.06,PayPal,Sports,2,18,Mobile,0,546,19,22,Wednesday,7,0
4907.07,Debit Card,Home,3,24,Desktop,0,623,8,22,Thursday,11,1
4964.12,PayPal,Clothing,2,57,Mobile,0,990,6,9,Friday,8,0
3922.07,PayPal,Home,3,63,Mobile,0,1521,10,30,Thursday,7,1
815.11,COD,Clothing,1,26,Mobile,0,712,12,23,Friday,6,1
4888.66,COD,Sports,4,57,Mobile,0,142,19,29,Friday,12,1
1642.43,Credit Card,Electronics,1,31,Tablet,0,315,4,27,Saturday,10,1
1671.43,Debit Card,Groceries,1,25,Mobile,0,804,7,21,Thursday,11,1
3438.25,Debit Card,Beauty,4,30,Desktop,0,1789,16,16,Friday,1,1
250.0,PayPal,Electronics,2,65,Tablet,0,1391,10,12,Tuesday,4,1
4129.72,Debit Card,Groceries,1,35,Tablet,0,508,17,6,Thursday,2,1
4986.5,COD,Home,3,56,Desktop,0,1189,10,2,Friday,7,1
3876.47,Debit Card,Groceries,2,43,Mobile,0,1592,2,15,Tuesday,1,1
3909.47,Debit Card,Beauty,4,40,Desktop,0,566,20,18,Friday,11,1
1954.62,COD,Clothing,4,60,Mobile,0,1508,16,18,Tuesday,12,1
334.28,Debit Card,Groceries,3,69,Desktop,0,1291,3,15,Saturday,10,0
3964.37,Credit Card,Clothing,2,51,Tablet,0,1337,3,11,Friday,2,1
2987.8,Debit Card,Home,2,62,Mobile,0,274,8,13,Wednesday,7,0
4547.15,Debit Card,Sports,3,25,Mobile,0,226,22,24,Wednesday,10,1
584.23,PayPal,Clothing,4,64,Mobile,0,916,7,28,Saturday,5,1
1529.09,PayPal,Groceries,3,27,Desktop,0,807,21,9,Saturday,2,1
1806.48,PayPal,Clothing,1,27,Desktop,0,622,11,20,Sunday,10,1
3417.98,Debit Card,Clothing,1,62,Mobile,0,1854,4,26,Saturday,6,1
3939.79,PayPal,Sports,3,43,Tablet,0,500,2,13,Wednesday,11,1
4805.3,Credit Card,Beauty,2,30,Mobile,0,738,8,14,Tuesday,7,1
1480.56,Credit Card,Sports,2,19,Desktop,0,106,5,17,Friday,5,1
2470.71,PayPal,Home,2,29,Desktop,0,50,14,18,Monday,10,1
149.66,COD,Home,3,60,Tablet,0,659,23,28,Monday,10,1
1268.67,PayPal,Beauty,1,18,Desktop,0,1453,19,2,Thursday,2,0
1873.15,Credit Card,Home,1,65,Mobile,0,1196,7,25,Sunday,4,1
2971.06,COD,Beauty,1,58,Mobile,0,1378,22,7,Wednesday,8,1
2356.87,Debit Card,Clothing,3,28,Mobile,0,1504,23,11,Friday,12,1
1825.55,PayPal,Electronics,3,56,Desktop,0,1164,10,14,Monday,11,1
3122.27,COD,Groceries,4,44,Tablet,0,900,11,16,Friday,2,1
4143.94,COD,Electronics,1,36,Desktop,0,732,11,23,Thursday,12,1
1212.2,Credit Card,Electronics,1,44,Desktop,0,88,9,6,Monday,6,1
1717.67,Credit Card,Electronics,1,18,Desktop,0,652,3,30,Wednesday,12,1
3526.09,PayPal,Electronics,3,63,Mobile,0,1002,21,26,Sunday,3,1
3890.81,COD,Beauty,3,58,Tablet,0,466,8,3,Tuesday,12,0
4127.86,COD,Home,1,27,Desktop,0,293,2,17,Sunday,7,0
1050.61,PayPal,Sports,2,23,Tablet,0,1187,23,29,Wednesday,5,1
2698.64,Credit Card,Clothing,1,40,Desktop,0,970,2,2,Wednesday,5,1
4500.56,PayPal,Clothing,3,41,Mobile,0,1992,22,10,Monday,3,1
1962.79,PayPal,Groceries,3,58,Desktop,0,1641,3,14,Monday,12,1
2152.27,Debit Card,Beauty,1,61,Mobile,0,1569,9,30,Sunday,6,1
4924.19,PayPal,Sports,1,21,Mobile,0,1001,12,17,Wednesday,8,1
569.7,Credit Card,Beauty,3,30,Tablet,0,1313,5,2,Saturday,3,1
3529.48,COD,Home,4,48,Tablet,0,1770,13,20,Monday,4,1
4251.67,Credit Card,Sports,4,37,Mobile,0,1143,13,16,Tuesday,12,1
758.21,COD,Clothing,3,69,Desktop,0,515,20,18,Thursday,1,1
3573.69,COD,Groceries,3,52,Tablet,0,1413,10,24,Thursday,6,1
2351.34,PayPal,Clothing,4,34,Tablet,0,248,21,3,Saturday,7,1
4265.19,COD,Electronics,4,53,Tablet,0,1008,18,11,Friday,4,1
4537.72,COD,Groceries,4,40,Tablet,0,1711,19,4,Thursday,7,1
4363.06,Credit Card,Beauty,2,42,Mobile,0,1696,15,30,Thursday,12,1
326.6,PayPal,Clothing,2,55,Mobile,0,1550,4,28,Saturday,5,1
3785.49,PayPal,Beauty,1,40,Tablet,0,1167,15,28,Friday,4,1
4608.03,COD,Home,1,54,Tablet,0,702,17,8,Sunday,3,0
3108.64,PayPal,Beauty,2,39,Mobile,0,502,8,10,Sunday,6,1
3006.38,PayPal,Clothing,4,48,Tablet,0,1003,15,14,Sunday,11,1
229.8,PayPal,Sports,2,43,Mobile,0,1130,14,1,Sunday,6,1
4280.88,Credit Card,Clothing,3,47,Desktop,0,646,15,26,Thursday,9,1
236.79,Debit Card,Groceries,4,36,Tablet,0,498,16,6,Monday,11,1
1570.98,Debit Card,Beauty,2,24,Desktop,0,1539,16,21,Thursday,2,1
4629.69,COD,Beauty,2,31,Tablet,0,1075,15,1,Thursday,6,1
4748.98,COD,Clothing,3,36,Mobile,0,973,7,5,Sunday,12,1
4959.54,PayPal,Clothing,2,34,Desktop,0,1611,16,21,Thursday,5,1
2384.63,Credit Card,Groceries,2,39,Tablet,0,1939,3,2,Saturday,4,1
891.26,PayPal,Groceries,4,42,Tablet,0,1457,21,5,Monday,2,1
2442.28,Debit Card,Electronics,2,31,Desktop,0,1562,19,7,Tuesday,2,1
516.05,PayPal,Clothing,2,37,Mobile,0,548,6,15,Sunday,7,1
4363.32,Debit Card,Electronics,4,32,Desktop,0,1721,1,7,Monday,10,1
2804.88,PayPal,Electronics,3,48,Tablet,1,1461,3,6,Sunday,8,1
2025.51,Credit Card,Groceries,4,42,Desktop,0,1127,16,6,Friday,7,1
402.26,Credit Card,Electronics,2,50,Tablet,0,256,0,27,Friday,4,1
2029.18,Credit Card,Beauty,4,40,Mobile,0,1046,2,25,Saturday,7,1
4331.63,COD,Beauty,4,69,Tablet,0,1294,16,9,Tuesday,8,0
3518.51,Credit Card,Clothing,1,43,Tablet,0,406,11,20,Wednesday,3,1
416.87,Debit Card,Sports,1,49,Desktop,0,636,8,21,Monday,6,1
803.74,Debit Card,Home,3,40,Mobile,0,1568,6,8,Friday,8,1
1964.58,COD,Clothing,3,56,Desktop,0,1238,12,18,Tuesday,1,1
511.37,Debit Card,Clothing,1,47,Tablet,0,483,7,2,Friday,8,1
4670.54,COD,Groceries,3,23,Tablet,0,1726,1,12,Friday,1,1
3263.2,COD,Sports,1,55,Desktop,0,1690,10,18,Wednesday,6,1
478.64,PayPal,Electronics,4,57,Mobile,0,276,22,23,Wednesday,1,0
3941.35,Debit Card,Electronics,3,38,Tablet,0,140,12,12,Wednesday,4,1
1845.19,PayPal,Groceries,4,44,Tablet,0,1395,14,4,Saturday,5,1
1228.13,PayPal,Sports,1,18,Mobile,0,156,7,22,Monday,2,1
2852.07,Credit Card,Clothing,4,63,Mobile,0,1369,2,22,Sunday,10,1
71.79,COD,Beauty,2,58,Tablet,0,1083,17,4,Thursday,11,1
2329.66,Debit Card,Home,1,68,Mobile,1,1516,9,6,Tuesday,4,0
4219.81,COD,Clothing,2,49,Tablet,0,73,1,9,Tuesday,7,0
4640.65,PayPal,Sports,2,29,Mobile,0,1938,7,3,Sunday,8,1
1716.06,COD,Electronics,3,33,Desktop,0,193,0,24,Thursday,6,1
3213.97,Credit Card,Home,4,66,Desktop,0,971,20,30,Thursday,11,1
1137.98,Credit Card,Home,2,20,Desktop,0,1626,23,26,Thursday,11,1
2803.26,Credit Card,Beauty,3,52,Mobile,1,281,21,6,Wednesday,7,1
1273.87,COD,Sports,1,21,Mobile,0,1502,19,9,Tuesday,9,1
2858.93,COD,Beauty,4,56,Desktop,0,1394,18,8,Tuesday,12,1
862.75,COD,Home,2,48,Mobile,0,1755,11,14,Monday,11,1
4706.46,Debit Card,Electronics,4,42,Tablet,0,1095,9,1,Monday,4,1
4435.15,Debit Card,Clothing,2,54,Desktop,1,625,1,7,Friday,12,1
1687.91,Debit Card,Groceries,2,36,Mobile,0,1625,22,21,Saturday,7,0
3884.43,COD,Groceries,4,47,Tablet,0,315,0,20,Wednesday,12,1
482.04,Debit Card,Electronics,1,59,Desktop,0,1588,6,23,Friday,7,1
3703.1,PayPal,Electronics,3,41,Mobile,0,340,10,13,Wednesday,12,1
1415.88,PayPal,Groceries,2,19,Desktop,0,1468,15,1,Saturday,3,1
682.53,Debit Card,Beauty,2,69,Tablet,0,92,23,30,Saturday,10,1
3392.57,Debit Card,Sports,3,46,Desktop,0,800,12,16,Tuesday,6,1
2351.69,PayPal,Sports,4,40,Desktop,0,1767,19,28,Friday,2,0
2653.05,COD,Groceries,2,21,Desktop,0,956,10,26,Saturday,8,1
2605.05,Credit Card,Sports,3,22,Tablet,0,65,23,4,Friday,7,1
301.94,PayPal,Groceries,1,31,Tablet,1,1832,4,24,Friday,2,0
261.64,Credit Card,Groceries,1,66,Mobile,0,1201,9,20,Tuesday,2,0
3007.83,Credit Card,Clothing,3,55,Desktop,1,877,5,25,Wednesday,8,0
3121.2,PayPal,Home,3,39,Tablet,0,1774,6,22,Monday,12,0
240.64,Debit Card,Clothing,1,57,Desktop,0,1177,19,3,Tuesday,7,1
1895.3,Debit Card,Groceries,4,38,Mobile,0,1201,17,4,Friday,5,1
3066.19,Credit Card,Sports,2,64,Mobile,0,1370,16,9,Friday,5,1
3285.12,COD,Home,2,35,Tablet,0,357,2,7,Wednesday,9,1
4142.24,COD,Clothing,2,55,Desktop,0,240,22,16,Sunday,5,1
2106.56,COD,Beauty,2,40,Tablet,0,1219,22,30,Thursday,7,1
2743.55,Credit Card,Beauty,3,53,Mobile,0,1541,16,16,Saturday,11,1
2894.91,Credit Card,Home,1,27,Desktop,0,1922,9,11,Wednesday,10,1
1563.67,Credit Card,Electronics,1,67,Desktop,0,39,1,23,Sunday,12,1
273.86,Credit Card,Clothing,4,32,Desktop,0,163,10,15,Sunday,9,1
26.11,Debit Card,Electronics,3,45,Desktop,0,1964,2,28,Tuesday,5,1
4181.45,PayPal,Sports,2,53,Mobile,0,355,15,13,Sunday,2,1
1005.16,Credit Card,Clothing,4,52,Tablet,0,1141,17,22,Friday,6,1
3153.12,Debit Card,Groceries,4,46,Mobile,0,949,1,3,Saturday,5,1
2887.35,PayPal,Sports,3,63,Desktop,0,344,6,15,Wednesday,6,1
2001.17,Debit Card,Sports,3,68,Tablet,0,1539,15,13,Monday,12,1
4168.3,Debit Card,Clothing,4,57,Desktop,0,1570,5,18,Wednesday,8,1
3493.52,PayPal,Sports,4,27,Mobile,1,570,20,24,Tuesday,2,1
118.59,COD,Beauty,2,58,Mobile,0,1690,9,1,Wednesday,3,1
3884.59,Debit Card,Home,3,44,Desktop,0,1214,16,10,Thursday,3,1
2537.46,Credit Card,Clothing,1,45,Tablet,0,417,17,14,Friday,5,0
1738.36,COD,Beauty,3,66,Desktop,0,541,14,20,Tuesday,12,1
3635.79,PayPal,Home,1,45,Tablet,0,92,15,4,Saturday,2,1
3431.9,Debit Card,Groceries,1,62,Tablet,0,1132,13,22,Tuesday,9,1
1556.39,PayPal,Home,3,51,Desktop,0,1053,4,22,Thursday,1,1
4915.28,COD,Clothing,2,22,Mobile,0,368,7,17,Saturday,2,1
3245.3,Credit Card,Home,1,54,Mobile,1,1284,21,24,Friday,3,1
3030.87,COD,Electronics,4,43,Mobile,0,614,8,16,Thursday,5,1
354.05,PayPal,Clothing,4,46,Desktop,0,344,23,30,Wednesday,1,1
1400.2,PayPal,Groceries,1,33,Desktop,0,376,13,2,Friday,1,0
2237.64,COD,Electronics,3,27,Mobile,0,1127,19,14,Thursday,3,1
3154.98,Debit Card,Sports,2,56,Mobile,0,1852,5,22,Sunday,10,0
2566.25,COD,Sports,4,30,Desktop,0,1057,4,3,Tuesday,5,1
3816.35,PayPal,Groceries,3,22,Desktop,0,1245,9,21,Saturday,2,1
1316.53,COD,Home,2,43,Mobile,0,1728,19,5,Monday,1,1
3512.27,Debit Card,Clothing,4,55,Desktop,0,1306,16,19,Sunday,1,1
4083.9,PayPal,Clothing,3,28,Desktop,0,1633,12,28,Thursday,12,1
3826.42,Debit Card,Sports,1,36,Mobile,0,1078,4,8,Monday,5,1
3855.38,Debit Card,Groceries,2,40,Tablet,0,272,0,6,Sunday,2,1
4443.09,Debit Card,Sports,4,66,Mobile,0,1322,3,19,Tuesday,2,1
425.47,COD,Electronics,3,25,Mobile,0,1416,16,11,Sunday,11,1
3487.47,COD,Electronics,1,65,Mobile,0,900,22,24,Saturday,10,1
4843.55,Credit Card,Groceries,4,25,Desktop,0,1010,23,5,Sunday,9,1
2870.38,COD,Beauty,2,48,Tablet,0,194,18,24,Friday,7,1
1090.49,PayPal,Groceries,1,61,Mobile,0,937,10,25,Wednesday,10,1
4993.78,Credit Card,Sports,4,65,Tablet,0,1845,17,23,Thursday,6,0
877.51,COD,Electronics,4,46,Mobile,0,333,1,10,Saturday,3,1
1681.11,Credit Card,Sports,3,43,Mobile,1,1284,8,22,Thursday,6,1
864.45,COD,Groceries,3,58,Desktop,0,1497,5,12,Sunday,12,1
2325.24,Debit Card,Clothing,1,65,Tablet,0,1432,23,13,Thursday,5,1
2097.29,COD,Home,3,18,Tablet,0,1738,13,23,Monday,3,1
2458.75,Debit Card,Beauty,4,31,Desktop,0,407,22,28,Monday,8,1
4640.28,Credit Card,Sports,1,32,Tablet,0,418,18,18,Thursday,1,1
2394.23,COD,Electronics,4,61,Tablet,0,677,17,30,Monday,7,0
2575.56,PayPal,Beauty,1,18,Mobile,0,68,4,18,Wednesday,2,1
4433.98,Debit Card,Clothing,2,24,Desktop,0,21,1,26,Tuesday,1,1
4089.7,Credit Card,Home,1,18,Mobile,1,1222,5,2,Saturday,5,1
1202.41,COD,Groceries,2,67,Mobile,1,603,19,6,Sunday,9,1
69.57,COD,Beauty,3,19,Desktop,0,1962,22,7,Friday,1,1
3149.35,Debit Card,Groceries,4,31,Tablet,0,1711,16,10,Saturday,2,1
4225.02,PayPal,Clothing,1,45,Desktop,0,1360,21,9,Sunday,10,1
2766.49,Credit Card,Groceries,4,36,Mobile,1,1641,1,21,Sunday,12,1
1059.83,Credit Card,Beauty,4,22,Tablet,0,512,21,30,Monday,7,1
3708.07,PayPal,Sports,1,39,Desktop,0,1403,2,6,Thursday,6,1
3349.35,COD,Electronics,4,59,Tablet,0,1746,4,7,Wednesday,12,1
2827.34,COD,Home,4,33,Desktop,1,324,19,28,Tuesday,4,1
4317.36,Debit Card,Electronics,1,44,Tablet,0,1080,22,12,Thursday,8,1
3922.29,Credit Card,Home,1,42,Desktop,0,1980,3,21,Monday,1,1
3341.42,PayPal,Home,3,30,Mobile,0,1024,8,6,Tuesday,1,1
3325.47,PayPal,Sports,2,18,Desktop,0,1634,19,27,Tuesday,5,1
3312.7,COD,Clothing,2,61,Tablet,0,123,12,15,Sunday,7,1
2628.2,Credit Card,Beauty,2,69,Mobile,0,698,9,27,Sunday,1,0
2322.29,PayPal,Beauty,2,44,Tablet,0,130,10,1,Friday,1,1
3549.45,PayPal,Home,4,61,Tablet,0,1436,7,17,Thursday,2,1
3054.42,PayPal,Home,1,36,Mobile,0,1162,23,25,Friday,12,1
2452.45,Credit Card,Home,1,67,Desktop,0,401,12,5,Friday,4,1
637.67,Credit Card,Electronics,4,47,Mobile,0,1615,6,27,Monday,8,1
3511.13,PayPal,Beauty,4,59,Desktop,0,1087,21,24,Tuesday,12,1
3231.76,Credit Card,Groceries,4,52,Tablet,0,1508,22,15,Saturday,5,1
1714.53,PayPal,Electronics,4,66,Desktop,0,1429,1,28,Sunday,2,1
1784.83,Credit Card,Home,1,47,Desktop,0,1882,23,26,Sunday,8,1
1237.38,COD,Sports,4,62,Mobile,0,467,23,6,Tuesday,4,1
4809.77,Debit Card,Beauty,2,66,Mobile,0,1010,22,1,Saturday,10,1
4301.71,Debit Card,Clothing,2,57,Tablet,0,332,3,8,Friday,12,1
2807.44,Debit Card,Beauty,2,36,Desktop,0,1245,8,14,Thursday,12,1
2011.26,Debit Card,Sports,4,22,Tablet,0,733,20,21,Tuesday,5,0
3685.44,PayPal,Clothing,3,39,Desktop,0,1258,9,6,Friday,8,1
2641.0,PayPal,Home,1,54,Desktop,0,158,10,9,Monday,6,1
4879.38,PayPal,Sports,1,62,Tablet,0,766,4,12,Thursday,9,1
280.34,COD,Electronics,3,57,Mobile,0,930,10,16,Wednesday,4,0
176.26,Credit Card,Groceries,4,51,Tablet,0,15,11,13,Monday,5,1
2845.21,COD,Groceries,3,45,Mobile,0,275,9,13,Wednesday,2,1
1020.38,PayPal,Electronics,4,68,Tablet,1,1679,5,21,Sunday,3,1
3023.5,Debit Card,Clothing,1,30,Desktop,0,982,2,21,Saturday,3,1
3908.21,COD,Home,2,59,Desktop,0,143,15,25,Tuesday,5,1
694.86,PayPal,Clothing,3,46,Desktop,0,288,1,29,Saturday,2,0
2205.84,Credit Card,Clothing,4,44,Tablet,0,1918,20,29,Wednesday,8,1
3444.89,Credit Card,Clothing,2,38,Mobile,0,349,1,26,Wednesday,12,1
4170.15,PayPal,Electronics,3,51,Mobile,0,1689,22,9,Sunday,11,0
2484.24,PayPal,Home,1,69,Tablet,0,499,13,21,Thursday,10,1
1034.74,Credit Card,Clothing,3,39,Desktop,1,216,10,21,Saturday,8,1
2931.07,PayPal,Home,4,23,Mobile,0,1678,20,21,Sunday,4,1
2275.31,PayPal,Beauty,4,24,Tablet,0,252,10,26,Thursday,12,1
3860.77,COD,Groceries,2,27,Mobile,0,1634,3,24,Thursday,7,1
2780.1,PayPal,Sports,2,39,Tablet,1,1476,12,13,Tuesday,9,0
1400.72,COD,Clothing,4,18,Mobile,0,1979,11,7,Friday,1,1
3773.19,Credit Card,Sports,3,32,Desktop,0,1091,21,17,Saturday,8,1
2591.15,COD,Clothing,2,54,Mobile,0,1857,12,18,Sunday,3,1
891.85,Debit Card,Clothing,2,53,Mobile,0,1301,1,21,Thursday,1,1
2817.55,PayPal,Sports,3,52,Mobile,0,46,8,2,Tuesday,12,1
4741.86,COD,Groceries,3,52,Mobile,0,587,7,3,Thursday,8,1
3529.05,COD,Beauty,3,21,Mobile,0,38,5,22,Sunday,1,0
1497.52,Credit Card,Beauty,1,66,Tablet,0,1768,4,19,Tuesday,1,1
3555.81,Credit Card,Groceries,1,33,Tablet,0,819,1,22,Friday,10,0
1416.62,PayPal,Clothing,1,22,Mobile,0,1090,18,17,Thursday,7,1
2715.73,COD,Groceries,1,60,Tablet,0,1610,9,25,Saturday,2,0
2635.35,PayPal,Groceries,2,42,Mobile,0,1135,9,10,Wednesday,8,1
1240.72,Credit Card,Groceries,2,36,Mobile,0,1845,10,16,Thursday,12,1
1742.67,Credit Card,Clothing,2,38,Tablet,0,1981,23,30,Wednesday,8,1
4711.2,PayPal,Sports,4,48,Desktop,0,411,16,30,Sunday,11,0
1256.74,PayPal,Home,1,45,Mobile,0,1545,23,3,Thursday,11,1
4006.13,COD,Beauty,4,18,Tablet,0,386,14,4,Sunday,12,0
3338.52,PayPal,Home,1,24,Desktop,0,1380,21,29,Saturday,6,1
2665.48,Debit Card,Groceries,3,67,Mobile,0,1080,22,18,Thursday,12,1
691.89,Credit Card,Clothing,4,43,Mobile,0,1734,12,20,Wednesday,6,1
1026.83,COD,Sports,4,69,Mobile,0,366,11,1,Thursday,5,1
898.99,COD,Electronics,3,52,Mobile,0,1981,22,2,Tuesday,7,1
2936.04,Credit Card,Clothing,1,56,Tablet,0,1019,17,21,Thursday,11,1
4867.05,Debit Card,Beauty,2,34,Mobile,0,1626,9,6,Sunday,5,1
4386.81,Debit Card,Home,2,61,Mobile,0,1626,7,24,Friday,6,1
131.13,PayPal,Home,4,51,Mobile,0,1614,9,24,Saturday,4,0
1372.26,COD,Electronics,2,57,Tablet,0,493,6,29,Thursday,5,1
790.5,Credit Card,Clothing,4,31,Desktop,0,390,11,6,Thursday,2,1
4878.51,COD,Home,4,48,Tablet,0,193,16,12,Friday,11,1
1181.87,Credit Card,Clothing,1,37,Desktop,0,1747,16,2,Friday,11,1
1010.56,COD,Groceries,4,65,Tablet,0,1217,1,17,Tuesday,12,1
3106.27,PayPal,Sports,3,65,Desktop,0,1763,1,17,Monday,1,1
2783.15,Credit Card,Home,3,36,Desktop,0,678,15,4,Tuesday,1,1
1133.13,PayPal,Home,2,19,Tablet,0,1198,12,30,Saturday,12,1
3353.47,Debit Card,Clothing,2,30,Desktop,0,123,1,18,Sunday,10,1
489.55,Debit Card,Home,3,32,Desktop,0,1304,23,12,Sunday,4,1
101.75,Credit Card,Sports,1,19,Tablet,0,1805,23,24,Sunday,6,1
416.66,PayPal,Home,3,66,Desktop,0,1251,1,14,Thursday,9,1
1827.52,COD,Beauty,3,42,Tablet,0,1702,0,22,Wednesday,5,1
4875.21,PayPal,Sports,1,25,Desktop,0,1094,2,24,Saturday,9,1
2738.5,COD,Sports,1,49,Tablet,0,879,15,25,Wednesday,10,1
3774.86,Debit Card,Groceries,3,38,Desktop,0,374,22,18,Thursday,5,1
1610.87,PayPal,Clothing,3,27,Tablet,0,493,9,9,Sunday,1,1
3598.1,COD,Clothing,2,41,Mobile,0,1318,19,9,Monday,5,1
4831.08,Debit Card,Beauty,4,49,Desktop,0,802,5,30,Saturday,12,1
1792.02,PayPal,Groceries,3,51,Tablet,0,765,0,17,Monday,8,1
4995.3,Credit Card,Beauty,3,29,Mobile,0,1122,11,17,Friday,2,0
3193.86,PayPal,Beauty,1,49,Desktop,0,1077,10,14,Monday,1,1
3744.21,COD,Home,3,59,Mobile,0,1607,23,17,Saturday,12,1
1264.58,COD,Electronics,4,50,Desktop,0,1803,7,1,Sunday,1,1
3217.24,Debit Card,Beauty,1,67,Desktop,0,262,10,19,Thursday,1,1
2557.48,PayPal,Clothing,3,66,Desktop,0,227,4,4,Sunday,9,1
4782.23,PayPal,Home,1,43,Mobile,0,1651,9,17,Friday,2,1
4523.85,COD,Clothing,1,38,Tablet,0,1911,1,19,Monday,7,1
1986.38,COD,Electronics,1,41,Tablet,0,1081,8,29,Wednesday,2,1
4734.61,COD,Home,4,43,Desktop,0,1140,5,5,Wednesday,12,1
4424.64,COD,Groceries,4,27,Desktop,0,1449,9,27,Sunday,3,1
2953.97,Debit Card,Home,1,68,Desktop,0,1900,15,24,Sunday,4,1
415.18,Debit Card,Groceries,3,47,Mobile,1,721,18,23,Saturday,4,1
808.15,Debit Card,Groceries,3,24,Desktop,0,409,7,15,Thursday,5,1
388.99,Debit Card,Electronics,3,64,Desktop,0,1636,20,26,Monday,4,1
544.43,COD,Clothing,3,67,Tablet,1,118,7,3,Saturday,8,1
4884.88,COD,Sports,4,47,Tablet,0,215,1,15,Wednesday,6,0
1064.78,COD,Beauty,1,67,Mobile,0,1245,6,29,Tuesday,9,1
3455.82,PayPal,Groceries,1,68,Desktop,0,638,5,18,Saturday,7,1
3184.46,Credit Card,Electronics,1,67,Tablet,0,1058,2,26,Monday,5,1
3157.57,Credit Card,Sports,4,68,Desktop,0,1002,15,18,Friday,10,1
1037.49,Debit Card,Beauty,1,21,Tablet,0,1472,14,20,Wednesday,2,1
2898.84,PayPal,Electronics,1,19,Desktop,0,350,7,22,Saturday,11,1
3129.56,Debit Card,Clothing,3,48,Mobile,0,1206,17,23,Friday,1,0
2854.17,PayPal,Clothing,2,56,Mobile,0,1501,5,14,Tuesday,7,1
934.88,COD,Sports,3,61,Mobile,0,1033,23,20,Sunday,1,1
3616.69,Debit Card,Sports,2,51,Desktop,0,622,8,11,Monday,8,0
370.85,COD,Groceries,1,34,Tablet,0,1806,5,1,Saturday,5,1
2958.04,PayPal,Clothing,3,66,Desktop,0,269,17,4,Thursday,2,1
2184.12,COD,Home,1,48,Mobile,0,653,3,19,Wednesday,4,1
1255.18,Credit Card,Clothing,2,53,Desktop,0,1103,23,18,Thursday,6,1
4037.91,Debit Card,Electronics,4,31,Mobile,0,550,16,8,Wednesday,1,1
883.58,COD,Clothing,1,57,Desktop,0,1307,4,14,Saturday,6,1
4665.24,COD,Clothing,1,24,Mobile,0,1609,7,29,Sunday,8,1
4423.4,PayPal,Electronics,4,63,Mobile,0,1064,23,25,Saturday,3,1
1806.13,Credit Card,Beauty,2,62,Mobile,0,709,12,13,Thursday,5,1
1529.24,Credit Card,Groceries,2,53,Desktop,0,1211,13,17,Sunday,6,1
691.75,Debit Card,Home,3,69,Desktop,0,1130,17,22,Thursday,7,1
4582.06,COD,Home,1,65,Mobile,0,1626,6,22,Thursday,8,0
3139.52,Debit Card,Beauty,1,21,Tablet,0,1231,10,5,Tuesday,11,1
163.76,COD,Beauty,4,29,Mobile,0,22,10,9,Saturday,9,1
2557.44,PayPal,Home,4,24,Desktop,0,595,8,15,Friday,5,1
433.57,Credit Card,Sports,4,34,Mobile,0,735,7,28,Friday,11,1
2870.88,PayPal,Home,1,48,Mobile,0,717,10,4,Tuesday,3,1
2547.26,Debit Card,Electronics,3,25,Mobile,0,1720,18,22,Wednesday,10,1
418.82,Credit Card,Sports,4,22,Desktop,1,90,10,13,Wednesday,4,1
4080.22,PayPal,Beauty,4,51,Mobile,0,1490,2,13,Friday,5,1
1315.27,Credit Card,Groceries,2,50,Mobile,0,566,0,17,Saturday,1,0
2709.71,COD,Groceries,2,37,Desktop,0,1105,0,6,Tuesday,11,1
3197.0,COD,Sports,1,55,Desktop,0,658,4,19,Friday,3,1
4811.71,COD,Groceries,1,48,Tablet,0,148,18,15,Friday,1,1
2471.59,Credit Card,Groceries,2,39,Desktop,0,43,14,12,Monday,11,1
4586.99,COD,Beauty,1,21,Mobile,0,788,8,5,Tuesday,12,1
1777.51,Debit Card,Clothing,4,57,Tablet,0,1648,0,5,Wednesday,2,1
4287.9,PayPal,Groceries,1,50,Tablet,0,701,7,7,Thursday,11,1
1182.95,Credit Card,Beauty,3,23,Tablet,0,1771,6,20,Wednesday,4,0
3538.86,COD,Clothing,3,27,Tablet,0,1833,11,12,Saturday,10,1
447.62,Debit Card,Electronics,1,33,Tablet,0,362,10,1,Tuesday,2,0
4930.32,PayPal,Groceries,2,27,Tablet,0,1670,4,27,Wednesday,1,1
4769.91,Debit Card,Clothing,4,59,Desktop,0,1214,10,25,Tuesday,1,1
